Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
lazyflow,git://github.com/ilastik/lazyflow.git,44,3659,78,0,5,15,441,71,59,26,Python,2019
cgeo,git://github.com/cgeo/cgeo.git,116,11809,5073,95,138,516,440,994,511,101,Java,2019
DGtal,git://github.com/DGtal-team/DGtal.git,66,10579,431,9,13,46,450,157,75,35,C++,2019
ControlPlane,git://github.com/dustinrue/ControlPlane.git,35,1781,310,1,62,108,440,1427,158,64,Objective-C,2019
SublimeCodeIntel,git://github.com/SublimeCodeIntel/SublimeCodeIntel.git,34,542,287,0,74,341,446,4999,535,175,Python,2019
github-plugin,git://github.com/jenkinsci/github-plugin.git,55,654,0,62,75,0,470,237,330,141,Java,2019
fuzzywuzzy,git://github.com/seatgeek/fuzzywuzzy.git,54,375,87,22,23,48,441,6348,677,225,Python,2019
ruby-net-ldap,git://github.com/ruby-ldap/ruby-net-ldap.git,80,1155,81,2,21,50,456,364,232,24,Ruby,2019
gnome-shell-system-monitor-applet,git://github.com/paradoxxxzero/gnome-shell-system-monitor-applet.git,80,959,270,4,15,93,448,1127,272,75,JavaScript,2019
OpenBook,git://github.com/w7cook/OpenBook.git,44,1409,60,0,1,9,12,24,22,21,JavaScript,2012
litecoin-old,git://github.com/coblee/litecoin-old.git,92,2012,7,0,57,12,40,42,10,2,TypeScript,2012
reveal.js,git://github.com/hakimel/reveal.js.git,255,2341,1287,25,25,447,445,49608,14430,1564,JavaScript,2019
erica,git://github.com/benoitc/erica.git,31,983,45,2,8,33,326,271,33,24,JavaScript,2017
sidekiq,git://github.com/mperham/sidekiq.git,369,3768,3238,0,134,16,413,10022,1756,235,Ruby,2019
ogs,git://github.com/ufz/ogs.git,34,14551,438,14,18,127,450,76,199,27,C++,2019
spring-ide,git://github.com/spring-projects/spring-ide.git,37,8512,184,0,118,101,411,282,119,72,Java,2019
node-soap,git://github.com/vpulim/node-soap.git,153,909,0,47,52,0,454,2438,1262,110,JavaScript,2019
