Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
ensime-sublime,git://github.com/ensime/ensime-sublime.git,31,409,62,13,14,21,316,170,69,18,Python,2017
pkg,git://github.com/freebsd/pkg.git,99,7953,972,5,148,286,455,559,188,66,C,2019
statismo,git://github.com/statismo/statismo.git,30,855,55,0,12,25,319,155,92,25,C++,2018
kotlin,git://github.com/JetBrains/kotlin.git,188,59737,0,135,15492,0,407,29954,3556,1262,Kotlin,2019
bitHopper,git://github.com/c00w/bitHopper.git,52,3202,295,0,62,16,80,95,56,7,Python,2013
chaplin,git://github.com/chaplinjs/chaplin.git,91,1680,439,0,19,43,409,2907,246,101,CoffeeScript,2019
vim-easymotion,git://github.com/easymotion/vim-easymotion.git,38,831,275,2,26,56,454,4683,264,69,Vim script,2019
igv,git://github.com/igvteam/igv.git,44,6117,560,0,159,24,408,360,177,45,Java,2019
Stash,git://github.com/tedious/Stash.git,50,794,123,15,22,42,447,917,126,36,PHP,2019
SensioGeneratorBundle,git://github.com/sensiolabs/SensioGeneratorBundle.git,109,687,205,0,67,24,340,620,311,32,PHP,2017
GtkD,git://github.com/gtkd-developers/GtkD.git,35,1611,193,0,65,22,409,253,61,29,D,2019
profile-sync-daemon,git://github.com/graysky2/profile-sync-daemon.git,33,666,146,0,134,18,413,566,54,29,Shell,2019
