Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
relman-auto-nag,git://github.com/mozilla/relman-auto-nag.git,17,911,113,0,0,94,409,24,22,13,Python,2019
HSBencher,git://github.com/iu-parfunc/HSBencher.git,15,764,37,0,11,51,295,11,8,11,Haskell,2017
UML-Designer,git://github.com/ObeoNetwork/UML-Designer.git,22,1543,616,11,31,207,455,251,114,35,Java,2019
chef-rundeck,git://github.com/oswaldlabs/chef-rundeck.git,18,144,28,0,3,15,257,98,88,22,Ruby,2015
neo4jphp,git://github.com/jadell/neo4jphp.git,21,347,103,0,8,28,248,541,138,49,PHP,2016
role-strategy-plugin,git://github.com/jenkinsci/role-strategy-plugin.git,21,384,0,6,26,0,468,60,102,133,Java,2019
webdis,git://github.com/nicolasff/webdis.git,19,411,88,0,8,44,467,2197,257,117,C,2019
onebusaway-android,git://github.com/OneBusAway/onebusaway-android.git,24,2285,477,69,85,164,443,357,221,31,Java,2019
LateralGM,git://github.com/IsmAvatar/LateralGM.git,18,1622,205,67,67,58,412,58,21,12,Java,2019
fixture-factory,git://github.com/six2six/fixture-factory.git,29,285,38,2,7,20,453,339,80,51,Java,2019
spring-social,git://github.com/spring-projects/spring-social.git,38,1737,36,0,26,68,459,573,353,76,Java,2019
tiled,git://github.com/bjorn/tiled.git,83,83,1184,61,61,417,363,6716,1313,385,C++,2018
celluloid,git://github.com/celluloid/celluloid.git,103,2302,363,0,70,8,455,3788,277,104,Ruby,2019
swagger-node,git://github.com/swagger-api/swagger-node.git,73,672,223,1,24,173,366,3535,564,157,JavaScript,2018
Bailador,git://github.com/Bailador/Bailador.git,43,805,134,0,19,35,466,179,52,28,Perl 6,2019
r.js,git://github.com/requirejs/r.js.git,68,1768,726,0,70,127,380,2531,688,109,JavaScript,2018
Korma,git://github.com/korma/Korma.git,63,491,166,0,20,73,335,1426,232,44,Clojure,2018
marked,git://github.com/markedjs/marked.git,98,1884,875,18,56,66,438,21117,2718,400,JavaScript,2019
RxJS-DOM,git://github.com/Reactive-Extensions/RxJS-DOM.git,38,244,48,2,27,25,212,436,107,21,JavaScript,2016
econsensus,git://github.com/aptivate/econsensus.git,34,1560,31,0,16,32,392,25,32,9,Python,2018
scipy_proceedings,git://github.com/scipy-conference/scipy_proceedings.git,82,1834,79,0,0,43,446,134,289,17,TeX,2019
zmqpp,git://github.com/zeromq/zmqpp.git,59,467,59,2,12,28,433,248,131,38,C++,2019
nexmo-node,git://github.com/Nexmo/nexmo-node.git,30,489,106,18,18,23,421,270,120,32,JavaScript,2019
redcarpet,git://github.com/vmg/redcarpet.git,96,722,370,13,24,78,454,4493,500,107,C,2019
GitElephant,git://github.com/matteosister/GitElephant.git,32,920,59,26,80,18,415,576,75,23,PHP,2019
api_auth,git://github.com/mgomes/api_auth.git,31,302,50,3,16,12,457,436,143,19,Ruby,2019
formhub,git://github.com/SEL-Columbia/formhub.git,49,5978,587,0,1,111,199,259,168,47,JavaScript,2015
framework,git://github.com/goaop/framework.git,36,3881,274,20,32,8,459,1342,126,88,PHP,2019
KnpRadBundle,git://github.com/KnpLabs/KnpRadBundle.git,40,511,64,6,21,19,238,299,51,49,JavaScript,2016
