Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
JMSTranslationBundle,git://github.com/schmittjoh/JMSTranslationBundle.git,78,451,183,7,14,77,429,391,284,26,PHP,2019
plone.app.layout,git://github.com/plone/plone.app.layout.git,129,1499,28,0,162,19,429,8,29,158,Python,2019
natural,git://github.com/NaturalNode/natural.git,112,1226,190,0,23,80,450,8973,836,309,JavaScript,2019
logo.js,git://github.com/voodootikigod/logo.js.git,61,211,10,0,0,7,194,781,158,23,PostScript,2015
nodeenv,git://github.com/ekalinin/nodeenv.git,58,575,105,39,69,27,455,1144,124,25,Python,2019
etsource,git://github.com/quintel/etsource.git,46,8203,696,0,37,66,426,9,2,18,Ruby,2019
asterisk-java,git://github.com/asterisk-java/asterisk-java.git,71,1777,102,3,15,34,467,298,241,78,Java,2019
wicket-bootstrap,git://github.com/l0rdn1kk0n/wicket-bootstrap.git,57,2116,458,5,106,15,409,280,155,46,CSS,2019
mercury,git://github.com/jejacks0n/mercury.git,69,886,302,0,14,57,449,2618,562,134,JavaScript,2019
ensime-sublime,git://github.com/ensime/ensime-sublime.git,31,409,62,13,14,21,316,170,69,18,Python,2017
pydub,git://github.com/jiaaro/pydub.git,63,664,203,27,32,105,448,3974,553,123,Python,2019
