Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
redcarpet,git://github.com/vmg/redcarpet.git,96,722,370,13,24,78,454,4493,500,107,C,2019
node-bunyan,git://github.com/trentm/node-bunyan.git,33,689,246,0,108,193,287,6062,490,121,JavaScript,2017
GitElephant,git://github.com/matteosister/GitElephant.git,32,920,59,26,80,18,415,576,75,23,PHP,2019
crowbar,git://github.com/crowbar/crowbar.git,98,4996,71,0,12,41,440,759,291,103,Shell,2019
chipKIT32-MAX,git://github.com/chipKIT32/chipKIT32-MAX.git,34,2077,276,1,17,163,250,107,74,32,Java,2016
zpanelx,git://github.com/zpanel/zpanelx.git,49,1742,55,3,15,49,175,363,283,68,PHP,2014
Terraria-Map-Editor,git://github.com/TEdit/Terraria-Map-Editor.git,30,1017,865,10,11,122,445,468,202,66,C#,2019
CocoaLumberjack,git://github.com/CocoaLumberjack/CocoaLumberjack.git,179,1817,551,39,56,11,455,11711,2015,403,Objective-C,2019
g2o,git://github.com/RainerKuemmerle/g2o.git,61,1057,169,1,3,138,412,1349,746,116,C++,2019
ec2instances.info,git://github.com/powdahound/ec2instances.info.git,76,549,198,0,0,101,423,2692,396,87,HTML,2019
prezto,git://github.com/sorin-ionescu/prezto.git,162,1851,808,0,0,119,470,10817,4200,235,Shell,2019
lazyflow,git://github.com/ilastik/lazyflow.git,44,3659,78,0,5,15,441,71,59,26,Python,2019
library,git://github.com/arcturo/library.git,31,146,13,0,0,22,71,415,68,25,JavaScript,2012
riak-ruby-client,git://github.com/basho/riak-ruby-client.git,58,2361,102,5,53,11,266,237,92,91,Ruby,2017
