Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
bezierinfo,git://github.com/Pomax/bezierinfo.git,9,435,46,0,1,14,428,602,74,36,PHP,2019
BigText,git://github.com/zachleat/BigText.git,13,124,42,0,10,31,351,866,166,37,JavaScript,2017
nabu,git://github.com/nabu-catalog/nabu.git,10,1809,545,0,1,54,441,13,7,9,Ruby,2019
RedMine-plantillas-plugin,git://github.com/generaldesoftware/RedMine-plantillas-plugin.git,8,33,17,0,0,9,173,22,19,6,Ruby,2015
RosYama.2,git://github.com/RosYama/RosYama.2.git,9,632,9,0,0,16,198,104,41,12,HTML,2015
gimp-plugin-bimp,git://github.com/alessandrofrancesconi/gimp-plugin-bimp.git,13,173,145,9,11,68,402,386,50,37,C,2019
pycparserext,git://github.com/inducer/pycparserext.git,10,103,20,0,4,14,413,49,15,10,Python,2019
skype-java-api,git://github.com/taksan/skype-java-api.git,11,166,45,0,8,30,288,132,61,32,Java,2016
PyMultiNest,git://github.com/JohannesBuchner/PyMultiNest.git,11,259,108,0,0,19,427,111,61,16,Python,2019
VisualEvent,git://github.com/DataTables/VisualEvent.git,9,68,25,0,0,23,259,901,142,56,JavaScript,2016
kanban-list,git://github.com/volpe28v/kanban-list.git,11,616,58,0,0,23,389,94,20,8,JavaScript,2018
areweslimyet,git://github.com/mozilla/areweslimyet.git,13,934,39,0,2,40,318,28,12,9,JavaScript,2018
devilspie2,git://github.com/gusnan/devilspie2.git,8,700,11,0,36,15,142,71,7,7,C,2014
grails-console,git://github.com/sheehan/grails-console.git,11,174,47,0,0,12,297,66,32,9,Groovy,2017
pms,git://github.com/ambientsound/pms.git,11,941,42,0,1,34,426,136,21,9,Go,2019
BeSimpleSoapBundle,git://github.com/BeSimple/BeSimpleSoapBundle.git,11,276,60,0,9,32,203,65,65,13,PHP,2015
Oakling,git://github.com/oakling/Oakling.git,13,531,41,0,0,13,112,2,0,1,JavaScript,2014
Overthrow,git://github.com/filamentgroup/Overthrow.git,13,296,27,3,10,48,231,916,100,47,JavaScript,2016
sonospy,git://github.com/henkelis/sonospy.git,8,367,47,0,0,37,376,105,16,21,Python,2018
youtify,git://github.com/youtify/youtify.git,8,1677,152,0,8,86,175,105,25,13,Python,2014
novocaine,git://github.com/alexbw/novocaine.git,21,106,66,0,0,42,328,2172,283,100,Objective-C,2018
Vertica-Extension-Packages,git://github.com/vertica/Vertica-Extension-Packages.git,20,161,15,0,0,11,194,117,104,53,HTML,2015
GYMActivity,git://github.com/adupuis/GYMActivity.git,17,1237,68,0,14,18,446,8,4,6,JavaScript,2019
node-statsd,git://github.com/sivy/node-statsd.git,18,92,18,0,1,13,198,418,175,6,JavaScript,2014
jquery.kinetic,git://github.com/davetayls/jquery.kinetic.git,17,202,70,0,18,13,374,426,94,16,JavaScript,2018
EcomDev_PHPUnit,git://github.com/EcomDev/EcomDev_PHPUnit.git,27,294,88,0,15,52,172,305,181,38,PHP,2014
war,git://github.com/taoneill/war.git,19,712,572,1,35,219,415,64,83,14,Java,2018
CaseConversion,git://github.com/jdavisclark/CaseConversion.git,16,77,10,0,0,15,299,269,40,5,Python,2017
passport-google-oauth,git://github.com/jaredhanson/passport-google-oauth.git,22,109,51,0,9,40,414,667,327,20,JavaScript,2019
UML-Designer,git://github.com/ObeoNetwork/UML-Designer.git,22,1543,616,11,31,207,455,251,114,35,Java,2019
grails-redis,git://github.com/grails-plugins/grails-redis.git,24,291,20,1,13,14,362,63,40,12,Groovy,2018
activate,git://github.com/fwbrasil/activate.git,17,957,117,0,49,37,227,312,44,26,Scala,2015
betamax,git://github.com/betamaxteam/betamax.git,21,969,177,2,7,10,301,443,133,23,Groovy,2017
KeenClient-iOS,git://github.com/keenlabs/KeenClient-iOS.git,22,686,81,5,48,24,282,81,54,37,C,2017
redstorm,git://github.com/colinsurprenant/redstorm.git,20,438,69,0,17,28,142,307,53,17,Ruby,2014
eastwood,git://github.com/jonase/eastwood.git,19,1131,154,0,34,104,415,938,62,29,Clojure,2019
ngx_aws_auth,git://github.com/anomalizer/ngx_aws_auth.git,16,82,16,0,6,29,415,339,108,17,C,2018
demos,git://github.com/torch/demos.git,20,364,25,0,0,24,271,353,318,41,Lua,2016
PySide,git://github.com/pyside/PySide.git,19,1656,16,0,32,23,250,254,61,44,Python,2015
maid,git://github.com/benjaminoakes/maid.git,23,752,74,21,51,49,447,1574,75,57,Ruby,2019
