Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
Multiple-Dates-Picker-for-jQuery-UI,git://github.com/dubrox/Multiple-Dates-Picker-for-jQuery-UI.git,8,46,88,0,4,134,321,248,137,24,HTML,2017
cuppa,git://github.com/ja11sop/cuppa.git,9,629,28,0,0,12,437,22,8,8,Python,2019
greenmail,git://github.com/gpc/greenmail.git,11,75,1,0,4,12,380,12,26,5,Groovy,2018
VisualEvent,git://github.com/DataTables/VisualEvent.git,9,68,25,0,0,23,259,901,142,56,JavaScript,2016
voxe-web,git://github.com/voxe/voxe-web.git,13,1178,43,0,54,29,285,17,9,5,JavaScript,2017
Fill-Column-Indicator,git://github.com/alpaker/Fill-Column-Indicator.git,10,148,40,0,8,36,448,196,27,12,Emacs Lisp,2019
boxroom,git://github.com/mischa78/boxroom.git,13,419,27,2,9,9,358,320,113,22,Ruby,2017
koalixcrm,git://github.com/scaphilo/koalixcrm.git,8,832,125,1,4,57,457,354,165,45,Python,2019
doorman,git://github.com/movableink/doorman.git,14,105,6,0,2,14,225,168,58,47,JavaScript,2016
cookies,git://github.com/pillarjs/cookies.git,14,246,58,12,12,15,458,957,118,31,JavaScript,2019
jade-browser,git://github.com/storify/jade-browser.git,11,58,8,0,1,4,124,86,28,19,JavaScript,2014
scrumbugz,git://github.com/mozilla/scrumbugz.git,12,393,37,0,0,50,151,34,22,12,Python,2015
MrsWatson,git://github.com/teragonaudio/MrsWatson.git,13,2043,199,3,9,51,278,304,65,25,C,2017
ginkgo,git://github.com/progrium/ginkgo.git,14,263,35,0,3,11,84,328,51,15,Python,2012
python-clouddns,git://github.com/rackerlabs/python-clouddns.git,9,56,2,0,0,6,80,59,27,197,Python,2013
rainbow,git://github.com/nicoulaj/rainbow.git,8,350,45,0,15,17,420,194,28,8,Python,2019
phreeze,git://github.com/jasonhinkle/phreeze.git,13,480,97,1,1,169,205,378,179,52,PHP,2016
mcstatus,git://github.com/Dinnerbone/mcstatus.git,12,85,46,2,6,5,422,610,118,49,Python,2019
pms,git://github.com/ambientsound/pms.git,11,941,42,0,1,34,426,136,21,9,Go,2019
simplehttp,git://github.com/bitly/simplehttp.git,10,370,13,0,1,11,140,487,74,109,C,2013
bindfs,git://github.com/mpartel/bindfs.git,16,201,39,0,31,22,439,236,39,15,C,2019
social-connect,git://github.com/rodrigoprimo/social-connect.git,22,317,26,0,19,17,271,76,44,18,PHP,2016
normalize-scss,git://github.com/JohnAlbin/normalize-scss.git,24,741,58,12,31,17,311,1395,250,55,CSS,2018
parse.com-php-library,git://github.com/andrewscofield/parse.com-php-library.git,18,113,86,0,1,50,90,256,146,33,PHP,2013
iSoul,git://github.com/arranger1044/iSoul.git,29,2986,21,0,2,24,87,75,15,11,C,2012
webdis,git://github.com/nicolasff/webdis.git,19,411,88,0,8,44,467,2197,257,117,C,2019
Vertica-Extension-Packages,git://github.com/vertica/Vertica-Extension-Packages.git,20,161,15,0,0,11,194,117,104,53,HTML,2015
