Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
Front-end-Developer-Interview-Questions,git://github.com/h5bp/Front-end-Developer-Interview-Questions.git,190,782,92,0,0,5,408,43015,8664,2409,HTML,2019
tcollector,git://github.com/OpenTSDB/tcollector.git,34,622,100,6,6,18,469,477,361,55,Python,2019
litecoin-old,git://github.com/coblee/litecoin-old.git,92,2012,7,0,57,12,40,42,10,2,TypeScript,2012
r.js,git://github.com/requirejs/r.js.git,68,1768,726,0,70,127,380,2531,688,109,JavaScript,2018
rtorrent,git://github.com/rakshasa/rtorrent.git,39,1197,564,2,7,269,428,2700,340,178,C++,2019
Flickr4Java,git://github.com/boncey/Flickr4Java.git,38,370,293,15,18,11,412,154,120,22,Java,2019
rear,git://github.com/rear/rear.git,106,4392,1308,0,50,118,407,446,179,56,Shell,2019
ant-build-script,git://github.com/h5bp/ant-build-script.git,78,448,119,0,1,18,272,1030,217,70,Shell,2017
frab,git://github.com/frab/frab.git,39,670,258,3,8,86,110,587,132,32,Ruby,2013
shogun,git://github.com/shogun-toolbox/shogun.git,196,17334,855,10,52,536,455,2564,959,220,C++,2019
ps3mediaserver,git://github.com/ps3mediaserver/ps3mediaserver.git,35,2359,21,0,31,23,294,526,232,106,Java,2017
zpanelx,git://github.com/zpanel/zpanelx.git,49,1742,55,3,15,49,175,363,283,68,PHP,2014
Terraria-Map-Editor,git://github.com/TEdit/Terraria-Map-Editor.git,30,1017,865,10,11,122,445,468,202,66,C#,2019
derby,git://github.com/derbyjs/derby.git,39,1847,376,2,169,50,454,4460,268,182,JavaScript,2019
anchor-cms,git://github.com/anchorcms/anchor-cms.git,148,1845,790,6,23,47,448,3332,600,199,PHP,2019
omniauth-saml,git://github.com/omniauth/omniauth-saml.git,36,217,67,7,19,14,346,242,191,23,Ruby,2018
