Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
TreasureChest,git://github.com/Mtihc/TreasureChest.git,13,106,42,0,0,45,406,7,22,3,Java,2019
EMMA,git://github.com/domaubert/EMMA.git,9,777,30,0,1,14,328,2,0,3,C,2017
backboneboilerplate,git://github.com/thomasdavis/backboneboilerplate.git,11,103,22,0,0,13,82,589,104,37,JavaScript,2013
gitreflow,git://github.com/reenhanced/gitreflow.git,14,201,90,2,45,13,412,1448,62,27,Ruby,2019
Minechem,git://github.com/perky/Minechem.git,11,273,95,0,8,21,56,23,10,10,Java,2013
Minecraft,git://github.com/fogleman/Minecraft.git,12,61,26,0,0,22,411,4066,916,243,Python,2019
QtDropbox,git://github.com/lycis/QtDropbox.git,10,183,30,0,0,10,198,99,45,27,C++,2015
iBurn-iOS,git://github.com/iBurnApp/iBurn-iOS.git,9,860,59,4,4,39,435,62,19,17,Objective-C,2019
moonscript,git://github.com/leafo/moonscript.git,14,738,184,9,15,149,447,2255,159,87,Lua,2019
critcl,git://github.com/andreas-kupries/critcl.git,13,598,53,0,35,19,433,39,15,2,C,2019
post-thumbnail-editor,git://github.com/sewpafly/post-thumbnail-editor.git,14,219,94,0,24,24,318,32,21,2,JavaScript,2017
oigame,git://github.com/alabs/oigame.git,14,2609,182,0,1,62,249,41,14,16,Ruby,2016
sqlabs,git://github.com/kenji4569/sqlabs.git,8,432,46,0,0,22,79,12,26,5,JavaScript,2013
phreeze,git://github.com/jasonhinkle/phreeze.git,13,480,97,1,1,169,205,378,179,52,PHP,2016
jstat,git://github.com/jstat/jstat.git,11,640,89,0,50,34,456,1382,216,62,JavaScript,2019
bezierinfo,git://github.com/Pomax/bezierinfo.git,9,435,46,0,1,14,428,602,74,36,PHP,2019
perfwatcher,git://github.com/perfwatcher/perfwatcher.git,8,411,38,0,10,11,191,38,9,8,PHP,2015
bubbletree,git://github.com/okfn/bubbletree.git,12,185,19,0,2,24,317,152,73,35,JavaScript,2017
SafariTabSwitching,git://github.com/rs/SafariTabSwitching.git,9,44,21,5,11,21,220,490,32,32,Objective-C,2015
Dime,git://github.com/phpugl/Dime.git,14,368,63,0,13,17,244,33,17,4,PHP,2016
vim-javascript-syntax,git://github.com/jelera/vim-javascript-syntax.git,29,121,31,2,3,12,413,694,147,13,Vim script,2019
kobuki,git://github.com/yujinrobot/kobuki.git,22,1366,312,0,50,30,411,119,121,30,C++,2019
pattern,git://github.com/clips/pattern.git,27,1433,71,0,1,107,380,7249,1434,568,Python,2018
hartapoliticii,git://github.com/pistruiatul/hartapoliticii.git,15,383,28,0,0,33,255,57,23,14,PHP,2016
PreloadJS,git://github.com/CreateJS/PreloadJS.git,22,628,166,6,11,57,408,2591,698,140,JavaScript,2019
jopt-simple,git://github.com/jopt-simple/jopt-simple.git,24,405,74,0,27,12,388,267,59,20,Java,2018
WordPress-Simple-Fields,git://github.com/bonny/WordPress-Simple-Fields.git,15,677,68,1,17,33,217,88,19,8,PHP,2016
chai-spies,git://github.com/chaijs/chai-spies.git,23,140,37,13,13,8,345,119,27,7,JavaScript,2018
chrome-zeroclickinfo,git://github.com/duckduckgo/chrome-zeroclickinfo.git,18,500,6,0,13,10,413,72,40,41,JavaScript,2019
grid,git://github.com/palasthotel/grid.git,23,1023,396,24,72,51,412,23,7,12,PHP,2019
td,git://github.com/treasure-data/td.git,29,1434,37,0,163,13,447,40,16,76,Ruby,2019
aws-toolkit-eclipse,git://github.com/aws/aws-toolkit-eclipse.git,25,92,92,20,25,54,468,225,145,71,Java,2019
redmine_didyoumean,git://github.com/abahgat/redmine_didyoumean.git,21,133,35,0,3,15,411,67,42,20,Ruby,2019
