Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
RMySQL,git://github.com/r-dbi/RMySQL.git,16,397,132,14,14,47,412,192,109,31,C,2019
django-cbv-inspector,git://github.com/refreshoxford/django-cbv-inspector.git,20,483,56,0,0,21,410,338,51,19,Python,2019
community_plugins,git://github.com/Elgg/community_plugins.git,15,399,50,0,0,33,449,18,18,10,PHP,2019
Jamstash,git://github.com/tsquillario/Jamstash.git,20,456,171,0,1,31,435,233,76,29,JavaScript,2019
gh.el,git://github.com/sigma/gh.el.git,23,365,30,0,27,13,354,227,67,20,Emacs Lisp,2018
PyHamcrest,git://github.com/hamcrest/PyHamcrest.git,25,492,29,3,17,6,467,394,67,19,Python,2019
SiriProxy,git://github.com/plamoni/SiriProxy.git,26,196,493,0,5,20,96,2153,376,142,Ruby,2013
ulatencyd,git://github.com/poelzi/ulatencyd.git,15,881,25,3,17,19,380,229,29,36,C,2018
elementary,git://github.com/pimvullers/elementary.git,23,1146,119,0,0,26,299,102,32,20,Shell,2017
chai-spies,git://github.com/chaijs/chai-spies.git,23,140,37,13,13,8,345,119,27,7,JavaScript,2018
role-strategy-plugin,git://github.com/jenkinsci/role-strategy-plugin.git,21,384,0,6,26,0,468,60,102,133,Java,2019
EvaP,git://github.com/fsr-itse/EvaP.git,56,3232,671,0,0,62,413,53,93,15,Python,2019
CSS1K,git://github.com/jacobrask/CSS1K.git,60,546,8,0,0,2,210,414,216,6,HTML,2015
radiant-clipped-extension,git://github.com/radiant/radiant-clipped-extension.git,36,581,35,0,5,18,318,21,19,11,Ruby,2017
WebSocket-Node,git://github.com/theturtle32/WebSocket-Node.git,42,521,242,0,52,42,452,2846,502,138,JavaScript,2019
openstack-java-sdk,git://github.com/woorea/openstack-java-sdk.git,49,691,17,0,23,55,410,176,203,47,Java,2019
zpanelx,git://github.com/zpanel/zpanelx.git,49,1742,55,3,15,49,175,363,283,68,PHP,2014
LivelyKernel,git://github.com/LivelyKernel/LivelyKernel.git,49,6322,152,1,6,69,408,224,48,37,JavaScript,2019
autopep8,git://github.com/hhatto/autopep8.git,35,2567,289,7,57,76,468,3157,205,65,Python,2019
mbeddr.core,git://github.com/mbeddr/mbeddr.core.git,95,21254,1407,360,1274,396,413,167,64,47,Java,2019
money,git://github.com/moneyphp/money.git,35,597,225,23,26,17,455,2858,317,92,PHP,2019
Products.CMFPlone,git://github.com/plone/Products.CMFPlone.git,176,4626,1320,0,194,676,429,138,157,194,Python,2019
conductor,git://github.com/aeolusproject/conductor.git,54,3851,49,0,143,94,78,33,27,22,Ruby,2013
cequel,git://github.com/cequel/cequel.git,54,1155,112,1,82,69,402,519,195,26,Ruby,2019
pyramid_debugtoolbar,git://github.com/Pylons/pyramid_debugtoolbar.git,61,1084,131,0,54,41,439,93,72,14,Python,2019
spree_active_shipping,git://github.com/spree-contrib/spree_active_shipping.git,49,381,69,0,0,35,385,134,207,22,Ruby,2018
github,git://github.com/piotrmurach/github.git,96,2059,174,0,85,20,429,1039,296,49,Ruby,2019
ogs,git://github.com/ufz/ogs.git,34,14551,438,14,18,127,450,76,199,27,C++,2019
plone.app.theming,git://github.com/plone/plone.app.theming.git,68,865,23,0,64,33,428,22,31,157,Python,2019
hedis,git://github.com/informatikr/hedis.git,30,557,45,0,58,20,460,264,62,7,Haskell,2019
