Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
diva.js,git://github.com/DDMAL/diva.js.git,18,2307,422,14,26,15,456,225,38,33,JavaScript,2019
grails-redis,git://github.com/grails-plugins/grails-redis.git,24,291,20,1,13,14,362,63,40,12,Groovy,2018
tlslite,git://github.com/trevp/tlslite.git,15,410,16,0,5,9,185,226,69,20,Python,2015
fbalpha2012,git://github.com/libretro/fbalpha2012.git,31,979,30,1,1,16,429,30,37,12,C++,2019
xeroizer,git://github.com/waynerobinson/xeroizer.git,99,1095,184,4,40,46,467,223,287,27,Ruby,2019
django-ratelimit,git://github.com/jsocol/django-ratelimit.git,30,228,85,0,9,8,448,561,133,17,Python,2019
violations-plugin,git://github.com/jenkinsci/violations-plugin.git,42,487,20,2,20,25,258,54,74,128,Java,2015
sheepdog,git://github.com/sheepdog/sheepdog.git,34,3652,104,0,80,125,368,843,245,133,C,2018
ogs,git://github.com/ufz/ogs.git,34,14551,438,14,18,127,450,76,199,27,C++,2019
imeji,git://github.com/imeji-community/imeji.git,42,4873,1084,6,18,31,252,14,18,25,Java,2016
spring-ide,git://github.com/spring-projects/spring-ide.git,37,8512,184,0,118,101,411,282,119,72,Java,2019
fuzzywuzzy,git://github.com/seatgeek/fuzzywuzzy.git,54,375,87,22,23,48,441,6348,677,225,Python,2019
omniauth-saml,git://github.com/omniauth/omniauth-saml.git,36,217,67,7,19,14,346,242,191,23,Ruby,2018
documentation,git://github.com/locomotivecms/documentation.git,72,561,35,0,3,10,144,52,126,10,CSS,2014
Front-end-Developer-Interview-Questions,git://github.com/h5bp/Front-end-Developer-Interview-Questions.git,190,782,92,0,0,5,408,43015,8664,2409,HTML,2019
blackfriday,git://github.com/russross/blackfriday.git,49,425,176,5,10,164,447,4152,500,95,Go,2019
celluloid,git://github.com/celluloid/celluloid.git,103,2302,363,0,70,8,455,3788,277,104,Ruby,2019
jQuery-Tagit,git://github.com/hailwood/jQuery-Tagit.git,34,164,31,0,0,27,278,269,112,18,CSS,2016
go-couchbase,git://github.com/couchbase/go-couchbase.git,36,512,15,0,0,38,413,297,85,25,Go,2019
linear,git://github.com/ekmett/linear.git,38,600,74,0,67,17,446,158,45,33,Haskell,2019
travis-core,git://github.com/travis-ci/travis-core.git,64,3551,0,0,3,0,253,247,134,43,Ruby,2016
GtkD,git://github.com/gtkd-developers/GtkD.git,35,1611,193,0,65,22,409,253,61,29,D,2019
