Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
flask-mongoalchemy,git://github.com/cobrateam/flask-mongoalchemy.git,10,278,28,17,19,15,349,198,39,17,Python,2017
ceylon-runtime,git://github.com/ceylon/ceylon-runtime.git,13,490,62,0,11,15,255,24,7,14,Java,2016
aura-bot,git://github.com/Josko/aura-bot.git,11,675,44,1,1,17,401,56,30,12,C,2018
nanoblocks,git://github.com/nanoblocks/nanoblocks.git,10,278,56,0,2,11,145,33,5,8,JavaScript,2014
oab-java6,git://github.com/flexiondotorg/oab-java6.git,14,125,83,0,21,14,103,653,134,50,Shell,2014
fabulaws,git://github.com/caktus/fabulaws.git,11,388,5,0,7,12,445,42,4,20,Python,2019
socialization,git://github.com/cmer/socialization.git,12,138,24,0,13,17,413,660,128,26,Ruby,2019
mongoose-auth,git://github.com/bnoguchi/mongoose-auth.git,10,105,51,0,10,45,50,759,125,23,JavaScript,2012
cecog,git://github.com/CellCognition/cecog.git,13,2423,169,1,20,45,348,41,13,14,Python,2018
HunchWorks,git://github.com/global-pulse/HunchWorks.git,12,831,63,0,0,31,47,38,9,9,Python,2012
smoke.js,git://github.com/hxgf/smoke.js.git,9,56,24,0,0,14,364,938,112,27,JavaScript,2018
jade-browser,git://github.com/storify/jade-browser.git,11,58,8,0,1,4,124,86,28,19,JavaScript,2014
LARSAdController,git://github.com/larsacus/LARSAdController.git,13,155,94,5,14,17,294,280,64,26,Objective-C,2017
Trello-Bookmarklet,git://github.com/danlec/Trello-Bookmarklet.git,10,45,2,0,0,11,192,197,63,13,JavaScript,2015
api,git://github.com/nodejs-es/api.git,10,192,4,0,1,33,59,27,7,2,JavaScript,2012
hamlbars,git://github.com/jamesotron/hamlbars.git,12,118,33,0,6,10,143,182,42,8,Ruby,2014
split2flac,git://github.com/ftrvxmtrx/split2flac.git,8,140,13,0,5,10,413,236,27,20,Shell,2019
python4astronomers,git://github.com/python4astronomers/python4astronomers.git,11,239,4,0,0,12,459,67,25,12,Python,2019
jenkins-control-plugin,git://github.com/dboissier/jenkins-control-plugin.git,13,489,82,0,27,76,341,161,90,20,Java,2017
neoid,git://github.com/neoid-gem/neoid.git,10,119,19,0,11,8,126,174,37,6,Ruby,2014
lettuce_webdriver,git://github.com/bbangert/lettuce_webdriver.git,26,185,7,2,6,9,292,79,35,12,Python,2016
hamper,git://github.com/hamperbot/hamper.git,20,493,42,0,22,12,357,18,46,8,Python,2018
