Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year
wp-twitter-tools,git://github.com/crowdfavorite/wp-twitter-tools.git,8,165,20,0,11,9,185,46,16,54,PHP,2015
Tax-Meta-Class,git://github.com/bainternet/Tax-Meta-Class.git,9,95,96,0,0,18,204,402,115,43,PHP,2015
gitreflow,git://github.com/reenhanced/gitreflow.git,14,201,90,2,45,13,412,1448,62,27,Ruby,2019
unstdlib.py,git://github.com/shazow/unstdlib.py.git,8,211,5,0,12,8,450,127,17,12,Python,2019
RHadoop,git://github.com/RevolutionAnalytics/RHadoop.git,10,1101,176,0,16,60,228,762,290,161,,2015
n2n,git://github.com/meyerd/n2n.git,13,124,12,0,0,25,450,721,301,72,C,2019
softlayer-object-storage-php,git://github.com/softlayer/softlayer-object-storage-php.git,14,54,4,0,0,15,182,28,19,12,PHP,2015
fortran90.org,git://github.com/certik/fortran90.org.git,12,149,3,0,0,14,414,42,11,9,Python,2019
oigame,git://github.com/alabs/oigame.git,14,2609,182,0,1,62,249,41,14,16,Ruby,2016
horton,git://github.com/theochem/horton.git,13,2097,104,8,13,28,437,53,36,17,Python,2019
spring-retry,git://github.com/spring-projects/spring-retry.git,9,214,71,0,22,37,469,1145,298,99,Java,2019
FFWD,git://github.com/fehaar/FFWD.git,12,1415,45,0,0,32,87,134,38,13,C#,2013
koalixcrm,git://github.com/scaphilo/koalixcrm.git,8,832,125,1,4,57,457,354,165,45,Python,2019
backbone-tastypie,git://github.com/PaulUithol/backbone-tastypie.git,10,75,21,1,1,9,169,482,83,24,JavaScript,2014
goose,git://github.com/GravityLabs/goose.git,12,197,30,0,32,48,258,1529,344,93,Scala,2015
parse-cron,git://github.com/siebertm/parse-cron.git,11,48,8,0,6,5,236,117,42,4,Ruby,2016
xunlei-lixian,git://github.com/iambus/xunlei-lixian.git,10,623,239,0,0,172,268,2034,410,156,Python,2016
